1774273216.449|1|0|0|0
1774273216.457|10|0|0|0
1774273216.465|25|0|0|0
1774273216.473|49|0|0|0
1774273216.481|74|0|0|0
1774273216.489|89|0|0|0
1774273216.497|96|0|0|0
1774273216.505|100|0|0|0
1774273216.512|101|0|0|0
1774273216.591|100|0|0|0
1774273216.599|93|0|0|0
1774273216.607|81|0|0|0
1774273216.615|60|0|0|0
1774273216.623|30|0|0|0
1774273216.630|3|0|0|0
1774273216.638|0|0|0|0
1774273218.789|3|0|0|0
1774273218.797|4|0|0|0
1774273218.805|6|0|0|0
1774273218.813|8|0|0|0
1774273218.821|10|0|0|0
1774273218.828|11|0|0|0
1774273218.844|13|0|0|0
1774273218.852|15|0|0|0
1774273218.868|16|0|0|0
1774273218.875|18|0|0|0
1774273218.883|20|0|0|0
1774273218.891|22|0|0|0
1774273218.899|23|0|0|0
1774273218.907|25|0|0|0
1774273218.914|27|0|0|0
1774273218.930|29|0|0|0
1774273218.938|30|0|0|0
1774273218.961|32|0|0|0
1774273218.992|34|0|0|0
1774273219.24|36|0|0|0
1774273219.32|37|0|0|0
1774273219.48|39|0|0|0
1774273219.55|41|0|0|0
1774273219.63|43|0|0|0
1774273219.71|44|0|0|0
1774273219.79|46|0|0|0
1774273219.87|48|0|0|0
1774273219.102|49|0|0|0
1774273219.110|51|0|0|0
1774273219.126|53|0|0|0
1774273219.134|55|0|0|0
1774273219.150|56|0|0|0
1774273219.165|58|0|0|0
1774273219.173|60|0|0|0
1774273219.189|62|0|0|0
1774273219.196|63|0|0|0
1774273219.212|65|0|0|0
1774273219.220|67|0|0|0
1774273219.243|69|0|0|0
1774273219.259|70|0|0|0
1774273219.266|72|0|0|0
1774273219.282|74|0|0|0
1774273219.290|75|0|0|0
1774273219.298|77|0|0|0
1774273219.306|79|0|0|0
1774273219.314|81|0|0|0
1774273219.329|82|0|0|0
1774273219.337|84|0|0|0
1774273219.352|86|0|0|0
1774273219.360|88|0|0|0
1774273219.368|89|0|0|0
1774273219.384|91|0|0|0
1774273219.391|95|0|0|0
1774273219.407|96|0|0|0
1774273219.422|98|0|0|0
1774273219.438|100|0|0|0
1774273219.446|101|0|0|0
1774273219.469|103|0|0|0
1774273219.500|105|0|0|0
1774273219.532|107|0|0|0
1774273219.555|108|0|0|0
1774273219.587|110|0|0|0
1774273219.610|112|0|0|0
1774273219.642|114|0|0|0
1774273220.90|115|0|0|0
1774273220.364|117|0|0|0
1774273220.630|119|0|0|0
1774273220.811|121|0|0|0
1774273220.858|122|0|0|0
1774273220.882|124|0|0|0
1774273220.945|126|0|0|0
1774273220.976|128|0|0|0
1774273221.7|129|0|0|0
1774273221.53|131|0|0|0
1774273221.139|133|0|0|0
1774273221.170|134|0|0|0
1774273221.194|136|0|0|0
1774273221.241|138|0|0|0
1774273221.287|140|0|0|0
1774273221.318|141|0|0|0
1774273221.350|143|0|0|0
1774273221.373|145|0|0|0
