1774271480.109|1|0|0|0
1774271480.125|3|0|0|0
1774271480.141|4|0|0|0
1774271480.157|6|0|0|0
1774271480.188|8|0|0|0
1774271480.212|10|0|0|0
1774271480.346|11|0|0|0
1774271480.410|8|0|0|0
1774271480.418|1|0|0|0
1774271480.425|0|0|0|0
1774271481.350|0|3|0|0
1774271481.358|0|8|0|0
1774271481.366|0|13|0|0
1774271481.374|0|18|0|0
1774271481.382|0|22|0|0
1774271481.389|0|25|0|0
1774271481.405|0|27|0|0
1774271481.413|0|29|0|0
1774271481.523|0|25|0|0
1774271481.531|0|20|0|0
1774271481.538|0|15|0|0
1774271481.546|0|10|0|0
1774271481.554|0|3|0|0
1774271481.562|0|0|0|0
1774271482.372|0|0|8|0
1774271482.567|0|0|10|0
1774271482.583|0|0|13|0
1774271482.598|0|0|15|0
1774271482.716|0|0|13|0
1774271482.723|0|0|11|0
1774271482.731|0|0|10|0
1774271482.739|0|0|8|0
1774271482.747|0|0|6|0
1774271482.755|0|0|4|0
1774271482.762|0|0|1|0
1774271482.770|0|0|0|0
1774271483.544|0|0|0|6
1774271484.796|0|0|0|0
1774271487.712|1|0|0|0
1774271488.276|3|0|0|0
1774271488.314|4|0|0|0
1774271488.338|6|0|0|0
1774271488.423|8|0|0|0
1774271488.485|10|0|0|0
1774271488.531|11|0|0|0
1774271488.570|13|0|0|0
1774271488.609|15|0|0|0
1774271488.687|16|0|0|0
1774271488.718|18|0|0|0
1774271488.764|20|0|0|0
1774271488.795|22|0|0|0
1774271488.998|23|0|0|0
1774271489.45|25|0|0|0
1774271489.505|27|0|0|0
1774271489.536|29|0|0|0
1774271489.567|30|0|0|0
1774271489.598|32|0|0|0
1774271489.628|34|0|0|0
1774271489.659|36|0|0|0
1774271489.705|37|0|0|0
1774271489.736|39|0|0|0
1774271489.767|41|0|0|0
1774271489.798|43|0|0|0
1774271489.822|44|0|0|0
1774271489.845|46|0|0|0
1774271489.853|48|0|0|0
1774271489.868|49|0|0|0
1774271489.876|51|0|0|0
1774271489.884|53|0|0|0
1774271489.892|55|0|0|0
1774271489.899|56|0|0|0
1774271489.907|58|0|0|0
1774271489.915|60|0|0|0
1774271489.923|62|0|0|0
1774271489.938|63|0|0|0
1774271489.946|65|0|0|0
1774271489.961|67|0|0|0
1774271489.969|69|0|0|0
1774271489.977|70|0|0|0
1774271489.985|72|0|0|0
1774271490.0|74|0|0|0
1774271490.16|75|0|0|0
1774271490.24|77|0|0|0
1774271490.40|79|0|0|0
1774271490.49|81|0|0|0
1774271490.63|82|0|0|0
1774271490.71|84|0|0|0
1774271490.87|86|0|0|0
1774271490.94|88|0|0|0
1774271490.110|89|0|0|0
1774271490.141|91|0|0|0
1774271490.157|93|0|0|0
1774271490.172|95|0|0|0
1774271490.180|96|0|0|0
1774271490.195|98|0|0|0
1774271490.203|100|0|0|0
1774271490.219|101|0|0|0
1774271490.226|103|0|0|0
1774271490.234|105|0|0|0
1774271490.242|108|0|0|0
1774271490.257|110|0|0|0
1774271490.265|112|0|0|0
1774271490.273|114|0|0|0
1774271490.281|115|0|0|0
1774271490.289|117|0|0|0
1774271490.296|119|0|0|0
1774271490.304|121|0|0|0
1774271490.320|122|0|0|0
1774271490.335|124|0|0|0
1774271490.351|126|0|0|0
1774271490.382|128|0|0|0
1774271490.561|126|0|0|0
1774271490.568|117|0|0|0
1774271490.576|100|0|0|0
1774271490.584|67|0|0|0
1774271490.592|23|0|0|0
1774271490.600|0|0|0|0
