1774272002.142|6|0|0|0
1774272002.327|8|0|0|0
1774272002.335|10|0|0|0
1774272002.342|11|0|0|0
1774272002.350|13|0|0|0
1774272002.357|15|0|0|0
1774272002.364|16|0|0|0
1774272002.372|18|0|0|0
1774272002.380|20|0|0|0
1774272002.387|23|0|0|0
1774272002.395|29|0|0|0
1774272002.402|32|0|0|0
1774272002.410|36|0|0|0
1774272002.417|41|0|0|0
1774272002.425|44|0|0|0
1774272002.432|46|0|0|0
1774272002.440|48|0|0|0
1774272002.447|49|0|0|0
1774272002.462|51|0|0|0
1774272002.470|53|0|0|0
1774272002.485|55|0|0|0
1774272002.507|56|0|0|0
1774272002.522|58|0|0|0
1774272002.552|60|0|0|0
1774272002.574|62|0|0|0
1774272002.604|63|0|0|0
1774272002.672|65|0|0|0
1774272002.951|63|0|0|0
1774272002.958|58|0|0|0
1774272002.966|49|0|0|0
1774272002.974|41|0|0|0
1774272002.981|30|0|0|0
1774272002.989|18|0|0|0
1774272002.997|6|0|0|0
1774272003.4|0|0|0|0
1774272004.442|4|0|0|0
1774272004.701|10|0|0|0
1774272004.708|15|0|0|0
1774272004.716|20|0|0|0
1774272004.723|23|0|0|0
1774272004.731|27|0|0|0
1774272004.738|29|0|0|0
1774272004.753|30|0|0|0
1774272004.776|32|0|0|0
1774272004.814|34|0|0|0
1774272005.124|36|0|0|0
1774272005.373|37|0|0|0
1774272005.555|39|0|0|0
1774272005.578|41|0|0|0
1774272005.608|43|0|0|0
1774272005.784|44|0|0|0
1774272005.814|46|0|0|0
1774272005.845|48|0|0|0
1774272005.875|49|0|0|0
1774272006.117|51|0|0|0
1774272006.147|53|0|0|0
1774272006.177|55|0|0|0
1774272007.533|56|0|0|0
1774272007.571|58|0|0|0
1774272007.586|60|0|0|0
1774272007.593|62|0|0|0
1774272007.609|63|0|0|0
1774272007.624|65|0|0|0
1774272007.639|67|0|0|0
1774272007.669|69|0|0|0
1774272007.736|70|0|0|0
1774272007.781|72|0|0|0
1774272007.811|74|0|0|0
1774272007.826|75|0|0|0
1774272007.856|77|0|0|0
1774272007.887|79|0|0|0
1774272007.917|81|0|0|0
1774272007.947|82|0|0|0
1774272007.962|84|0|0|0
1774272007.977|86|0|0|0
1774272007.985|88|0|0|0
1774272008.15|89|0|0|0
1774272008.45|91|0|0|0
1774272008.68|93|0|0|0
1774272008.151|95|0|0|0
1774272008.181|96|0|0|0
1774272008.210|98|0|0|0
1774272008.241|100|0|0|0
1774272008.271|101|0|0|0
1774272008.315|103|0|0|0
1774272008.368|105|0|0|0
1774272008.669|103|0|0|0
1774272008.684|101|0|0|0
1774272008.691|100|0|0|0
1774272008.699|98|0|0|0
1774272008.706|96|0|0|0
1774272008.714|95|0|0|0
1774272008.721|91|0|0|0
1774272008.729|88|0|0|0
1774272008.736|84|0|0|0
1774272008.744|82|0|0|0
1774272008.751|79|0|0|0
1774272008.759|77|0|0|0
1774272008.766|75|0|0|0
1774272008.774|74|0|0|0
1774272008.782|72|0|0|0
1774272008.789|70|0|0|0
1774272008.797|69|0|0|0
1774272008.804|65|0|0|0
1774272008.812|63|0|0|0
1774272008.820|62|0|0|0
1774272008.827|60|0|0|0
1774272008.835|58|0|0|0
1774272008.842|56|0|0|0
1774272008.850|55|0|0|0
1774272008.857|53|0|0|0
1774272008.865|51|0|0|0
1774272008.873|49|0|0|0
1774272008.888|48|0|0|0
1774272008.896|46|0|0|0
1774272008.918|44|0|0|0
1774272008.949|43|0|0|0
1774272010.550|44|0|0|0
1774272010.791|46|0|0|0
1774272011.120|48|0|0|0
1774272011.195|49|0|0|0
1774272011.263|51|0|0|0
1774272011.293|53|0|0|0
1774272011.323|55|0|0|0
1774272011.353|56|0|0|0
1774272011.428|58|0|0|0
1774272011.525|60|0|0|0
1774272012.225|62|0|0|0
1774272012.255|63|0|0|0
1774272012.284|65|0|0|0
1774272012.314|67|0|0|0
1774272012.337|69|0|0|0
1774272012.367|70|0|0|0
1774272012.397|72|0|0|0
1774272012.427|74|0|0|0
1774272012.457|75|0|0|0
1774272012.479|77|0|0|0
1774272012.637|75|0|0|0
1774272012.644|74|0|0|0
1774272012.652|72|0|0|0
1774272012.659|70|0|0|0
1774272012.666|69|0|0|0
1774272012.682|67|0|0|0
1774272012.689|65|0|0|0
1774272012.704|63|0|0|0
1774272012.712|62|0|0|0
1774272012.719|60|0|0|0
1774272012.734|58|0|0|0
1774272012.742|56|0|0|0
1774272012.757|55|0|0|0
1774272012.764|53|0|0|0
1774272012.772|51|0|0|0
1774272012.787|49|0|0|0
1774272012.794|48|0|0|0
1774272012.810|46|0|0|0
1774272012.817|44|0|0|0
1774272012.832|43|0|0|0
1774272012.862|41|0|0|0
1774272012.885|39|0|0|0
1774272012.923|37|0|0|0
1774272013.179|39|0|0|0
1774272013.194|41|0|0|0
1774272013.201|43|0|0|0
1774272013.217|44|0|0|0
1774272013.224|46|0|0|0
1774272013.239|48|0|0|0
1774272013.246|49|0|0|0
1774272013.254|51|0|0|0
1774272013.262|53|0|0|0
1774272013.269|55|0|0|0
1774272013.276|56|0|0|0
1774272013.284|58|0|0|0
1774272013.291|60|0|0|0
1774272013.299|62|0|0|0
1774272013.307|63|0|0|0
1774272013.321|65|0|0|0
1774272013.329|67|0|0|0
1774272013.344|69|0|0|0
1774272013.359|70|0|0|0
1774272013.389|72|0|0|0
1774272013.592|70|0|0|0
1774272013.599|69|0|0|0
1774272013.614|67|0|0|0
1774272013.621|65|0|0|0
1774272013.636|63|0|0|0
1774272013.644|62|0|0|0
1774272013.659|60|0|0|0
1774272013.674|58|0|0|0
1774272013.704|56|0|0|0
1774272013.734|55|0|0|0
1774272013.831|53|0|0|0
1774272014.42|51|0|0|0
1774272014.102|49|0|0|0
1774272014.125|48|0|0|0
1774272014.170|46|0|0|0
1774272014.305|44|0|0|0
1774272014.388|43|0|0|0
1774272014.523|41|0|0|0
1774272014.644|39|0|0|0
1774272014.719|37|0|0|0
1774272014.802|36|0|0|0
1774272014.831|34|0|0|0
1774272014.861|32|0|0|0
1774272014.883|30|0|0|0
1774272014.913|29|0|0|0
1774272014.958|27|0|0|0
1774272014.988|25|0|0|0
1774272015.10|23|0|0|0
1774272015.40|22|0|0|0
1774272015.63|20|0|0|0
1774272015.85|18|0|0|0
1774272015.107|16|0|0|0
1774272015.168|15|0|0|0
1774272015.658|16|0|0|0
1774272015.725|18|0|0|0
1774272015.838|20|0|0|0
1774272015.890|22|0|0|0
1774272016.32|23|0|0|0
1774272016.197|25|0|0|0
1774272016.272|27|0|0|0
1774272016.348|29|0|0|0
1774272016.400|30|0|0|0
1774272016.476|32|0|0|0
1774272016.520|34|0|0|0
1774272016.573|36|0|0|0
1774272016.625|37|0|0|0
1774272016.677|39|0|0|0
1774272016.707|41|0|0|0
1774272016.729|43|0|0|0
1774272016.759|44|0|0|0
1774272016.789|46|0|0|0
1774272016.819|48|0|0|0
1774272016.841|49|0|0|0
1774272016.879|51|0|0|0
1774272016.931|53|0|0|0
1774272016.976|55|0|0|0
1774272017.13|56|0|0|0
1774272017.36|58|0|0|0
1774272017.185|60|0|0|0
1774272017.395|58|0|0|0
1774272017.417|56|0|0|0
1774272017.432|55|0|0|0
1774272017.447|53|0|0|0
1774272017.462|51|0|0|0
1774272017.477|49|0|0|0
1774272017.492|48|0|0|0
1774272017.499|46|0|0|0
1774272017.514|44|0|0|0
1774272017.522|43|0|0|0
1774272017.537|41|0|0|0
1774272017.552|39|0|0|0
1774272017.567|37|0|0|0
1774272017.575|36|0|0|0
1774272017.590|34|0|0|0
1774272017.597|32|0|0|0
1774272017.612|30|0|0|0
1774272017.627|29|0|0|0
1774272017.657|27|0|0|0
1774272017.687|25|0|0|0
1774272017.717|23|0|0|0
1774272017.725|22|0|0|0
1774272017.739|20|0|0|0
1774272017.755|18|0|0|0
1774272017.785|16|0|0|0
1774272017.815|15|0|0|0
1774272017.837|13|0|0|0
1774272018.242|15|0|0|0
1774272018.257|16|0|0|0
1774272018.272|18|0|0|0
1774272018.287|20|0|0|0
1774272018.294|22|0|0|0
1774272018.309|23|0|0|0
1774272018.317|25|0|0|0
1774272018.324|27|0|0|0
1774272018.331|29|0|0|0
1774272018.339|30|0|0|0
1774272018.346|32|0|0|0
1774272018.354|34|0|0|0
1774272018.361|36|0|0|0
1774272018.369|37|0|0|0
1774272018.384|39|0|0|0
1774272018.391|41|0|0|0
1774272018.406|43|0|0|0
1774272018.414|44|0|0|0
1774272018.429|46|0|0|0
1774272018.436|48|0|0|0
1774272018.451|49|0|0|0
1774272018.458|51|0|0|0
1774272018.473|53|0|0|0
1774272018.481|55|0|0|0
1774272018.496|56|0|0|0
1774272018.503|58|0|0|0
1774272018.518|60|0|0|0
1774272018.533|62|0|0|0
1774272018.548|63|0|0|0
1774272018.563|65|0|0|0
1774272018.578|67|0|0|0
1774272018.607|69|0|0|0
1774272018.637|70|0|0|0
1774272018.660|72|0|0|0
1774272018.810|70|0|0|0
1774272018.824|69|0|0|0
1774272018.832|67|0|0|0
1774272018.847|65|0|0|0
1774272018.857|63|0|0|0
1774272018.862|62|0|0|0
1774272018.869|60|0|0|0
1774272018.877|58|0|0|0
1774272018.884|56|0|0|0
1774272018.891|53|0|0|0
1774272018.899|51|0|0|0
1774272018.907|49|0|0|0
1774272018.914|48|0|0|0
1774272018.922|46|0|0|0
1774272018.929|44|0|0|0
1774272018.937|43|0|0|0
1774272018.945|41|0|0|0
