1774273114.738|3|0|0|0
1774273114.745|6|0|0|0
1774273114.753|10|0|0|0
1774273114.760|13|0|0|0
1774273114.776|15|0|0|0
1774273114.783|16|0|0|0
1774273114.791|18|0|0|0
1774273114.798|20|0|0|0
1774273114.814|22|0|0|0
1774273114.821|23|0|0|0
1774273114.837|25|0|0|0
1774273114.852|27|0|0|0
1774273114.860|29|0|0|0
1774273114.882|30|0|0|0
1774273114.898|32|0|0|0
1774273114.913|34|0|0|0
1774273114.928|36|0|0|0
1774273114.936|37|0|0|0
1774273114.951|39|0|0|0
1774273115.12|37|0|0|0
1774273115.19|34|0|0|0
1774273115.27|29|0|0|0
1774273115.34|20|0|0|0
1774273115.42|11|0|0|0
1774273115.50|3|0|0|0
1774273115.57|0|0|0|0
1774273116.539|1|0|0|0
1774273116.554|3|0|0|0
1774273116.562|4|0|0|0
1774273116.577|8|0|0|0
1774273116.585|10|0|0|0
1774273116.592|15|0|0|0
1774273116.600|18|0|0|0
1774273116.607|23|0|0|0
1774273116.615|27|0|0|0
1774273116.623|30|0|0|0
1774273116.630|32|0|0|0
1774273116.638|34|0|0|0
1774273116.646|36|0|0|0
1774273116.653|37|0|0|0
1774273116.669|39|0|0|0
1774273116.676|41|0|0|0
1774273116.691|43|0|0|0
1774273116.699|44|0|0|0
1774273116.714|46|0|0|0
1774273116.729|48|0|0|0
1774273116.737|49|0|0|0
1774273116.752|53|0|0|0
1774273116.760|55|0|0|0
1774273116.767|58|0|0|0
1774273116.775|60|0|0|0
1774273116.782|63|0|0|0
1774273116.798|67|0|0|0
1774273116.813|69|0|0|0
1774273116.821|70|0|0|0
1774273116.836|72|0|0|0
1774273116.843|74|0|0|0
1774273116.859|75|0|0|0
1774273116.882|77|0|0|0
1774273116.912|79|0|0|0
1774273116.942|81|0|0|0
1774273116.973|82|0|0|0
1774273117.26|84|0|0|0
1774273117.56|86|0|0|0
1774273117.87|88|0|0|0
1774273117.117|89|0|0|0
1774273117.270|91|0|0|0
1774273117.285|93|0|0|0
1774273117.300|95|0|0|0
1774273117.315|98|0|0|0
1774273117.338|100|0|0|0
1774273117.345|101|0|0|0
1774273117.360|103|0|0|0
1774273117.391|105|0|0|0
1774273118.810|103|0|0|0
1774273118.818|100|0|0|0
1774273118.825|96|0|0|0
1774273118.833|93|0|0|0
1774273118.848|91|0|0|0
1774273118.856|89|0|0|0
1774273118.871|88|0|0|0
1774273118.879|86|0|0|0
1774273118.894|84|0|0|0
1774273118.902|82|0|0|0
1774273118.909|79|0|0|0
1774273118.917|77|0|0|0
1774273118.924|74|0|0|0
1774273118.932|70|0|0|0
1774273118.940|69|0|0|0
1774273118.947|65|0|0|0
1774273118.955|62|0|0|0
1774273118.962|60|0|0|0
1774273118.970|56|0|0|0
1774273118.977|55|0|0|0
1774273118.985|51|0|0|0
1774273118.992|49|0|0|0
1774273119.0|48|0|0|0
1774273119.7|44|0|0|0
1774273119.15|43|0|0|0
1774273119.23|41|0|0|0
1774273119.30|37|0|0|0
1774273119.38|36|0|0|0
1774273119.46|34|0|0|0
1774273119.53|30|0|0|0
1774273119.61|29|0|0|0
1774273119.68|27|0|0|0
1774273119.76|23|0|0|0
1774273119.83|22|0|0|0
1774273119.91|20|0|0|0
1774273119.99|16|0|0|0
1774273119.106|15|0|0|0
1774273119.114|13|0|0|0
1774273119.122|10|0|0|0
1774273119.129|6|0|0|0
1774273119.137|4|0|0|0
1774273119.144|1|0|0|0
1774273119.152|0|0|0|0
1774273120.33|1|0|0|0
1774273120.40|8|0|0|0
1774273120.49|15|0|0|0
1774273120.55|22|0|0|0
1774273120.63|27|0|0|0
1774273120.71|30|0|0|0
1774273120.78|36|0|0|0
1774273120.86|39|0|0|0
1774273120.93|41|0|0|0
1774273120.101|43|0|0|0
1774273120.109|44|0|0|0
