t,U,I,throttle0,throttle1,throttle2,throttle3
1774273731.682,18.00,0.055,0,0,0,0
1774273731.763,18.00,0.055,0,0,0,0
1774273731.864,18.00,0.055,0,0,0,0
1774273731.966,18.00,0.055,0,0,0,0
1774273732.047,18.00,0.055,0,0,0,0
1774273732.148,18.00,0.055,0,0,0,0
1774273732.250,18.00,0.055,0,0,0,0
1774273732.331,18.00,0.055,0,0,0,0
1774273732.412,18.00,0.055,0,0,0,0
1774273732.534,18.00,0.055,0,0,0,0
1774273732.615,18.00,0.055,0,0,0,0
1774273732.696,18.00,0.055,0,0,0,0
1774273732.798,18.00,0.043,0,0,0,0
1774273732.899,18.00,0.043,0,0,0,0
1774273732.980,18.00,0.043,0,0,0,0
1774273733.081,18.00,0.043,0,0,0,0
1774273733.183,18.00,0.041,0,0,0,0
1774273733.264,18.00,0.041,0,0,0,0
1774273733.345,18.00,0.041,0,0,0,0
1774273733.447,18.00,0.053,0,0,0,0
1774273733.548,18.00,0.053,0,0,0,0
1774273733.629,18.00,0.053,0,0,0,0
1774273733.730,18.00,0.053,0,0,0,0
1774273733.811,18.00,0.155,0,0,0,0
1774273733.913,18.00,0.155,0,0,0,0
1774273733.994,18.00,0.155,0,0,0,0
1774273734.095,18.00,0.155,0,0,0,0
1774273734.197,18.00,0.397,0,0,0,0
1774273734.278,18.00,0.397,0,0,0,0
1774273734.379,18.00,0.397,0,0,0,0
1774273734.461,18.00,0.397,0,0,0,0
1774273734.542,18.00,0.055,0,0,0,0
1774273734.623,18.00,0.055,0,0,0,0
1774273734.704,18.00,0.055,0,0,0,0
1774273734.785,18.00,0.055,0,0,0,0
1774273734.887,18.00,0.055,0,0,0,0
1774273734.988,18.00,0.055,0,0,0,0
1774273735.070,18.00,0.055,0,0,0,0
1774273735.171,18.00,0.055,11,0,0,0
1774273735.252,18.00,0.055,13,0,0,0
1774273735.354,18.00,0.055,13,0,0,0
1774273735.435,18.00,0.055,0,0,0,0
1774273735.536,18.00,0.055,0,0,0,0
1774273735.637,18.00,0.112,0,0,0,0
1774273735.718,18.00,0.112,0,0,0,0
1774273735.820,18.00,0.112,0,0,0,0
1774273735.901,18.00,0.112,0,0,0,0
1774273736.002,18.00,0.086,0,0,0,0
1774273736.083,18.00,0.086,0,0,0,0
1774273736.185,18.00,0.086,0,0,0,0
1774273736.286,18.00,0.086,0,0,0,0
1774273736.367,18.00,0.089,0,0,0,0
1774273736.469,18.00,0.089,0,0,0,0
1774273736.570,18.00,0.089,0,0,0,0
1774273736.651,18.00,0.089,0,0,0,0
1774273736.732,18.00,0.153,0,0,0,0
1774273736.833,18.00,0.153,0,0,0,0
1774273736.935,18.00,0.153,0,6,0,0
1774273737.016,18.00,0.153,0,6,0,0
1774273737.117,18.00,0.055,0,6,0,0
1774273737.218,18.00,0.055,0,6,0,0
1774273737.299,18.00,0.055,0,6,0,0
1774273737.381,18.00,0.055,0,6,0,0
1774273737.482,18.00,0.111,0,4,0,0
1774273737.583,18.00,0.111,0,3,0,0
1774273737.664,18.00,0.111,0,0,0,0
1774273737.766,18.00,0.086,0,0,0,0
1774273737.867,18.00,0.086,0,0,0,0
1774273737.948,18.00,0.086,0,0,0,0
1774273738.049,18.00,0.086,0,0,0,0
1774273738.130,18.00,0.114,0,0,0,0
1774273738.232,18.00,0.114,0,0,0,0
1774273738.313,18.00,0.114,0,0,0,0
1774273738.414,18.00,0.114,0,0,0,0
1774273738.515,18.00,0.145,0,0,0,0
1774273738.596,18.00,0.145,0,0,0,0
1774273738.698,18.00,0.145,0,0,0,0
1774273738.779,18.00,0.145,0,0,0,0
1774273738.865,18.00,0.055,0,0,6,0
1774273738.946,18.00,0.055,0,0,6,0
1774273739.028,18.00,0.055,0,0,6,0
1774273739.109,18.00,0.055,0,0,6,0
1774273739.210,18.00,0.124,0,0,6,0
1774273739.312,18.00,0.124,0,0,6,0
1774273739.393,18.00,0.124,0,0,6,0
1774273739.494,18.00,0.124,0,0,0,0
1774273739.575,18.00,0.071,0,0,0,0
1774273739.676,18.00,0.071,0,0,0,0
1774273739.758,18.00,0.071,0,0,0,0
1774273739.859,18.00,0.071,0,0,0,0
1774273739.960,18.00,0.127,0,0,0,0
1774273740.041,18.00,0.127,0,0,0,0
1774273740.142,18.00,0.127,0,0,0,0
1774273740.226,18.00,0.127,0,0,0,0
1774273740.307,18.00,0.117,0,0,0,0
1774273740.388,18.00,0.117,0,0,0,0
1774273740.469,18.00,0.117,0,0,0,0
1774273740.551,18.00,0.117,0,0,0,0
1774273740.652,18.00,0.055,0,0,0,0
1774273740.754,18.00,0.055,0,0,0,0
1774273740.835,18.00,0.055,0,0,0,0
1774273740.936,18.00,0.055,0,0,0,0
1774273741.018,18.00,0.055,0,0,0,0
1774273741.119,18.00,0.055,0,0,0,0
1774273741.200,18.00,0.055,0,0,0,0
1774273741.301,18.00,0.055,0,0,0,0
1774273741.402,18.00,0.055,0,0,0,0
1774273741.484,18.00,0.055,0,0,0,0
1774273741.587,18.00,0.055,0,0,0,0
1774273741.688,18.00,0.055,0,0,0,0
1774273741.770,18.00,0.055,0,0,0,0
1774273741.871,18.00,0.055,0,0,0,0
1774273741.953,18.00,0.055,0,0,0,0
1774273742.054,18.00,0.055,0,0,0,1
1774273742.135,18.00,0.055,0,0,0,1
1774273742.236,18.00,0.055,0,0,0,4
1774273742.338,18.00,0.055,0,0,0,4
1774273742.419,18.00,0.055,0,0,0,6
1774273742.500,18.00,0.119,0,0,0,0
1774273742.601,18.00,0.119,0,0,0,0
1774273742.702,18.00,0.119,0,0,0,0
1774273742.783,18.00,0.119,0,0,0,0
1774273742.885,18.00,0.069,0,0,0,0
1774273742.986,18.00,0.069,0,0,0,0
1774273743.067,18.00,0.069,0,0,0,0
1774273743.148,18.00,0.069,0,0,0,0
1774273743.250,18.00,0.130,0,0,0,0
1774273743.351,18.00,0.130,0,0,0,0
1774273743.432,18.00,0.130,0,0,0,0
1774273743.533,18.00,0.119,0,0,0,0
1774273743.635,18.00,0.119,0,0,0,0
1774273743.716,18.00,0.119,0,0,0,0
1774273743.817,18.00,0.119,0,0,0,0
1774273743.919,18.00,0.055,0,0,0,0
1774273744.000,18.00,0.055,0,0,0,0
1774273744.101,18.00,0.055,0,0,0,0
1774273744.182,18.00,0.055,0,0,0,0
1774273744.283,18.00,0.055,0,0,0,0
1774273744.365,18.00,0.055,0,0,0,0
1774273744.466,18.00,0.055,0,0,0,0
1774273744.567,18.00,0.055,0,0,0,0
1774273744.649,18.00,0.055,0,0,0,0
1774273744.750,18.00,0.055,0,0,0,0
1774273744.831,18.00,0.055,0,0,0,0
1774273744.932,18.00,0.055,0,0,0,0
1774273745.013,18.00,0.055,0,0,0,0
1774273745.114,18.00,0.055,0,0,0,0
1774273745.216,18.00,0.055,1,0,0,0
1774273745.297,18.00,0.055,1,0,0,0
1774273745.378,18.00,0.055,1,0,0,0
1774273745.479,18.00,0.055,6,0,0,0
1774273745.580,18.00,0.055,16,0,0,0
1774273745.661,18.00,0.055,22,0,0,0
1774273745.762,18.00,0.369,27,0,0,0
1774273745.864,18.00,0.369,29,0,0,0
1774273745.945,18.00,0.369,36,0,0,0
1774273746.026,18.00,0.369,39,0,0,0
1774273746.127,18.00,0.392,39,0,0,0
1774273746.229,18.00,0.392,65,0,0,0
1774273746.310,18.00,0.392,74,0,0,0
1774273746.411,18.00,0.870,81,0,0,0
1774273746.513,18.00,0.870,84,0,0,0
1774273746.594,18.00,0.870,86,0,0,0
1774273746.675,18.00,0.870,86,0,0,0
1774273746.756,18.00,0.870,89,0,0,0
1774273746.837,18.00,0.930,93,0,0,0
1774273746.918,18.00,0.930,98,0,0,0
1774273747.020,18.00,0.930,101,0,0,0
1774273747.101,18.00,0.930,101,0,0,0
1774273747.182,18.00,1.022,101,0,0,0
1774273747.283,18.00,1.022,101,0,0,0
1774273747.384,18.00,1.022,101,0,0,0
1774273747.466,18.00,1.022,101,0,0,0
1774273747.567,18.00,1.518,129,0,0,0
1774273747.668,18.00,1.518,134,0,0,0
1774273747.749,18.00,1.518,136,0,0,0
1774273747.830,18.00,1.518,138,0,0,0
1774273747.931,18.00,1.317,138,0,0,0
1774273748.033,18.00,1.317,140,0,0,0
1774273748.114,18.00,1.317,140,0,0,0
1774273748.215,18.00,1.317,140,0,0,0
1774273748.316,18.00,1.098,140,0,0,0
1774273748.397,18.00,1.098,140,0,0,0
1774273748.478,18.00,1.098,140,0,0,0
1774273748.580,18.00,1.052,140,0,0,0
1774273748.681,18.00,1.052,140,0,0,0
1774273748.762,18.00,1.052,140,0,0,0
1774273748.863,18.00,1.052,140,0,0,0
1774273748.945,18.00,1.081,107,0,0,0
1774273749.046,18.00,1.081,0,0,0,0
1774273749.127,18.00,1.081,0,0,0,0
1774273749.228,18.00,1.081,0,0,0,0
1774273749.330,18.00,0.397,0,0,0,0
1774273749.411,18.00,0.397,0,0,0,0
1774273749.512,18.00,0.397,0,0,0,0
1774273749.593,18.00,0.397,0,0,0,0
1774273749.695,18.00,0.153,0,0,0,0
1774273749.776,18.00,0.153,0,0,0,0
1774273749.877,18.00,0.153,0,0,0,0
1774273749.978,18.00,0.153,0,0,0,0
1774273750.060,18.00,0.147,0,0,0,0
1774273750.161,18.00,0.147,0,0,0,0
1774273750.262,18.00,0.147,0,0,0,0
1774273750.343,18.00,0.147,0,0,0,0
1774273750.425,18.00,0.050,0,0,0,0
1774273750.526,18.00,0.050,0,0,0,0
1774273750.627,18.00,0.050,0,0,0,0
1774273750.709,18.00,0.050,0,0,0,0
1774273750.810,18.00,0.055,0,0,0,0
1774273750.911,18.00,0.055,0,0,0,0
1774273750.992,18.00,0.055,0,0,0,0
1774273751.074,18.00,0.055,0,0,0,0
1774273751.175,18.00,0.056,-4,-4,-4,-4
1774273751.276,18.00,0.056,-4,-4,-4,-4
1774273751.358,18.00,0.056,-4,-4,-4,-4
1774273751.459,18.00,0.055,-4,-4,-4,-4
1774273751.560,18.00,0.055,-4,-4,-4,-4
1774273751.641,18.00,0.055,0,0,0,0
1774273751.743,18.00,0.055,10,10,10,10
1774273751.824,18.00,0.142,13,13,13,13
1774273751.925,18.00,0.142,13,13,13,13
1774273752.007,18.00,0.142,13,13,13,13
1774273752.108,18.00,0.142,13,13,13,13
1774273752.209,18.00,0.307,13,13,13,13
1774273752.290,18.00,0.307,13,13,13,13
1774273752.392,18.00,0.307,17,17,17,17
1774273752.493,18.00,0.307,17,17,17,17
1774273752.574,18.00,0.354,17,17,17,17
1774273752.655,18.00,0.354,17,17,17,17
1774273752.756,18.00,0.354,17,17,17,17
1774273752.857,18.00,0.354,20,20,20,20
1774273752.938,18.00,0.369,24,24,24,24
1774273753.039,18.00,0.369,24,24,24,24
1774273753.141,18.00,0.369,24,24,24,24
1774273753.222,18.00,0.369,24,24,24,24
1774273753.303,18.00,0.501,24,24,24,24
1774273753.404,18.00,0.501,34,34,34,34
1774273753.505,18.00,0.501,34,34,34,34
1774273753.586,18.00,0.501,38,38,38,38
1774273753.687,18.00,0.687,38,38,38,38
1774273753.789,18.00,0.687,41,41,41,41
1774273753.870,18.00,0.687,41,41,41,41
1774273753.951,18.00,0.687,45,45,45,45
1774273754.052,18.00,0.872,45,45,45,45
1774273754.153,18.00,0.872,52,52,52,52
1774273754.234,18.00,0.872,52,52,52,52
1774273754.336,18.00,0.872,55,55,55,55
1774273754.437,18.00,1.551,55,55,55,55
1774273754.518,18.00,1.551,55,55,55,55
1774273754.599,18.00,1.551,55,55,55,55
1774273754.700,18.00,1.177,59,59,59,59
1774273754.801,18.00,1.177,59,59,59,59
1774273754.883,18.00,1.177,59,59,59,59
1774273754.984,18.00,1.177,59,59,59,59
1774273755.065,18.00,1.332,59,59,59,59
1774273755.166,18.00,1.332,59,59,59,59
1774273755.247,18.00,1.332,62,62,62,62
1774273755.348,18.00,1.332,62,62,62,62
1774273755.450,18.00,1.599,62,62,62,62
1774273755.531,18.00,1.599,62,62,62,62
1774273755.632,18.00,1.599,66,66,66,66
1774273755.713,18.00,1.599,66,66,66,66
1774273755.815,18.00,1.455,69,69,69,69
1774273755.896,18.00,1.455,69,69,69,69
1774273755.997,18.00,1.455,73,73,73,73
1774273756.098,18.00,1.455,73,73,73,73
1774273756.179,18.00,1.765,73,73,73,73
1774273756.280,18.00,1.765,73,73,73,73
1774273756.362,18.00,1.765,76,76,76,76
1774273756.463,18.00,1.765,76,76,76,76
1774273756.544,18.00,1.782,79,79,79,79
1774273756.646,18.00,1.782,86,86,86,86
1774273756.750,18.00,1.782,86,86,86,86
1774273756.831,18.00,1.782,90,90,90,90
1774273756.932,18.00,2.082,90,90,90,90
1774273757.034,18.00,2.082,93,93,93,93
1774273757.115,18.00,2.082,93,93,93,93
1774273757.196,18.00,2.082,104,104,104,104
1774273757.298,18.00,2.423,107,107,107,107
1774273757.399,18.00,2.423,111,111,111,111
1774273757.480,18.00,2.423,114,114,114,114
1774273757.582,18.00,3.031,121,121,121,121
1774273757.663,18.00,3.388,121,121,121,121
1774273757.744,18.00,2.733,121,121,121,121
1774273757.825,18.00,2.713,121,121,121,121
1774273757.906,18.00,2.683,121,121,121,121
1774273757.987,18.00,2.716,121,121,121,121
1774273758.068,18.00,2.700,121,121,121,121
1774273758.149,18.00,2.700,121,121,121,121
1774273758.231,18.00,2.681,121,121,121,121
1774273758.312,18.00,2.691,121,121,121,121
1774273758.393,18.00,2.716,121,121,121,121
1774273758.474,18.00,2.716,121,121,121,121
1774273758.555,18.00,2.708,121,121,121,121
1774273758.636,18.00,2.681,121,121,121,121
1774273758.717,18.00,2.701,121,121,121,121
1774273758.799,18.00,2.701,121,121,121,121
1774273758.880,18.00,2.678,121,121,121,121
1774273758.961,18.00,2.696,121,121,121,121
1774273759.042,18.00,2.688,121,121,121,121
1774273759.123,18.00,2.688,121,121,121,121
1774273759.204,18.00,2.688,121,121,121,121
1774273759.286,18.00,2.677,125,125,125,125
1774273759.367,18.00,3.550,128,128,128,128
1774273759.448,17.83,3.220,135,135,135,135
1774273759.529,18.00,4.504,135,135,135,135
1774273759.610,18.00,3.739,139,139,139,139
1774273759.691,18.00,3.080,139,139,139,139
1774273759.772,18.00,4.117,142,142,142,142
1774273759.853,18.00,4.170,142,142,142,142
1774273759.934,18.00,3.555,142,142,142,142
1774273760.015,18.00,3.268,142,142,142,142
1774273760.096,18.00,3.182,142,142,142,142
1774273760.177,18.00,3.199,132,132,132,132
1774273760.259,18.00,2.302,52,52,52,52
1774273760.340,18.00,0.948,13,13,13,13
1774273760.421,18.00,1.063,-21,-21,-21,-21
1774273760.502,18.00,1.175,-70,-70,-70,-70
1774273760.583,18.00,1.146,-160,-160,-160,-160
1774273760.664,18.00,1.146,-256,-256,-256,-256
1774273760.745,18.00,1.004,-256,-256,-256,-256
1774273760.827,18.00,0.902,-256,-256,-256,-256
1774273760.908,18.00,0.813,-256,-256,-256,-256
1774273760.989,18.00,0.668,-256,-256,-256,-256
1774273761.071,18.00,0.668,-256,-256,-256,-256
1774273761.152,18.22,0.531,-256,-256,-256,-256
1774273761.233,18.23,0.424,-256,-256,-256,-256
1774273761.314,18.00,0.261,-256,-256,-256,-256
1774273761.395,18.41,0.261,-256,-256,-256,-256
1774273761.476,18.00,0.175,-256,-256,-256,-256
1774273761.557,18.00,0.097,-256,-256,-256,-256
1774273761.639,18.00,0.097,-256,-256,-256,-256
1774273761.720,18.00,0.071,-256,-256,-256,-256
1774273761.801,18.00,0.055,-256,-256,-256,-256
1774273761.882,18.00,0.055,-256,-256,-256,-256
1774273761.963,18.00,0.055,-256,-256,-256,-256
1774273762.044,18.00,0.055,-256,-256,-256,-256
1774273762.126,18.00,0.055,-256,-256,-256,-256
1774273762.207,18.00,0.056,-256,-256,-256,-256
1774273762.288,18.00,0.056,-256,-256,-256,-256
1774273762.369,18.00,0.055,-256,-256,-256,-256
1774273762.450,18.00,0.055,-256,-256,-256,-256
1774273762.531,18.00,0.055,-256,-256,-256,-256
1774273762.612,18.00,0.055,-256,-256,-256,-256
1774273762.693,18.00,0.055,-256,-256,-256,-256
1774273762.774,18.00,0.055,-256,-256,-256,-256
1774273762.855,18.00,0.055,-256,-256,-256,-256
1774273762.936,18.00,0.055,-256,-256,-256,-256
1774273763.017,18.00,0.055,-256,-256,-256,-256
1774273763.099,18.00,0.055,-256,-256,-256,-256
1774273763.180,18.00,0.055,-256,-256,-256,-256
1774273763.261,18.00,0.055,-256,-256,-256,-256
1774273763.342,18.00,0.055,-256,-256,-256,-256
1774273763.423,18.00,0.055,-256,-256,-256,-256
1774273763.504,18.00,0.055,-256,-256,-256,-256
1774273763.585,18.00,0.055,-256,-256,-256,-256
1774273763.666,18.00,0.055,-256,-256,-256,-256
1774273763.748,18.00,0.055,-256,-256,-256,-256
1774273763.829,18.00,0.055,-256,-256,-256,-256
1774273763.910,18.00,0.055,-256,-256,-256,-256
1774273763.991,18.00,0.055,-256,-256,-256,-256
1774273764.072,18.00,0.055,-256,-256,-256,-256
1774273764.154,18.00,0.055,-256,-256,-256,-256
1774273764.235,18.00,0.055,-256,-256,-256,-256
1774273764.316,18.00,0.055,-256,-256,-256,-256
1774273764.397,18.00,0.055,-256,-256,-256,-256
1774273764.478,18.00,0.055,-256,-256,-256,-256
1774273764.560,18.00,0.055,-256,-256,-256,-256
1774273764.641,18.00,0.055,-256,-256,-256,-256
1774273764.722,18.00,0.055,-256,-256,-256,-256
1774273764.803,18.00,0.056,-256,-256,-256,-256
1774273764.885,18.00,0.056,-256,-256,-256,-256
1774273764.966,18.00,0.055,-256,-256,-256,-256
1774273765.047,18.00,0.055,-256,-256,-256,-256
1774273765.128,18.00,0.055,-256,-256,-256,-256
1774273765.210,18.00,0.055,-256,-256,-256,-256
1774273765.291,18.00,0.055,-256,-256,-256,-256
1774273765.372,18.00,0.055,-256,-256,-256,-256
1774273765.453,18.00,0.055,-256,-256,-256,-256
1774273765.534,18.00,0.055,-256,-256,-256,-256
1774273765.615,18.00,0.055,-256,-256,-256,-256
1774273765.696,18.00,0.055,-256,-256,-256,-256
1774273765.777,18.00,0.055,-256,-256,-256,-256
1774273765.859,18.00,0.055,-256,-256,-256,-256
1774273765.940,18.00,0.055,-256,-256,-256,-256
1774273766.021,18.00,0.055,-256,-256,-256,-256
1774273766.102,18.00,0.055,-256,-256,-256,-256
1774273766.183,18.00,0.055,-256,-256,-256,-256
1774273766.265,18.00,0.055,-256,-256,-256,-256
1774273766.346,18.00,0.055,-256,-256,-256,-256
1774273766.427,18.00,0.055,-256,-256,-256,-256
1774273766.508,18.00,0.055,-256,-256,-256,-256
1774273766.590,18.00,0.055,-256,-256,-256,-256
1774273766.671,18.00,0.055,-256,-256,-256,-256
1774273766.752,18.00,0.055,-256,-256,-256,-256
1774273766.834,18.00,0.055,-256,-256,-256,-256
